model_key,method,doc_id,prediction,correct
qwen15,fp16,602,5,1
qwen15,fp16,610,66120,0
qwen15,fp16,614,312,1
qwen15,fp16,615,33,1
qwen15,fp16,616,10,1
qwen15,fp16,620,1509,1
qwen15,fp16,622,5,0
qwen15,fp16,627,54,1
qwen15,fp16,629,157,0
qwen15,fp16,630,10,1
qwen15,fp16,632,45,1
qwen15,fp16,644,29,1
qwen15,fp16,645,48,1
qwen15,fp16,646,79,1
qwen15,fp16,648,28,0
qwen15,fp16,652,105,0
qwen15,fp16,654,8,0
qwen15,fp16,657,330000,1
qwen15,fp16,658,95,0
qwen15,fp16,662,7,1
qwen15,fp16,664,32,1
qwen15,fp16,667,101,0
qwen15,fp16,668,3,1
qwen15,fp16,671,4,1
qwen15,fp16,675,22,0
qwen15,fp16,678,120,1
qwen15,fp16,683,50,1
qwen15,fp16,684,11,1
qwen15,fp16,686,80,1
qwen15,fp16,687,25.5,0
qwen15,fp16,688,260,0
qwen15,fp16,689,36,0
qwen15,fp16,693,68,1
qwen15,fp16,695,5,1
qwen15,fp16,697,27,1
qwen15,fp16,700,135,1
qwen15,fp16,703,50,1
qwen15,fp16,704,50,1
qwen15,fp16,707,8,1
qwen15,fp16,710,5,0
qwen15,fp16,712,0,0
qwen15,fp16,713,576,1
qwen15,fp16,716,770,1
qwen15,fp16,717,5,1
qwen15,fp16,720,4,1
qwen15,fp16,724,7,0
qwen15,fp16,725,25,1
qwen15,fp16,727,32,0
qwen15,fp16,739,98,1
qwen15,fp16,740,25,1
qwen15,fp16,743,8,1
qwen15,fp16,744,4,1
qwen15,fp16,748,252,0
qwen15,fp16,749,-1,0
qwen15,fp16,750,1000,0
qwen15,fp16,756,22,1
qwen15,fp16,758,133,1
qwen15,fp16,760,16,1
qwen15,fp16,768,600,0
qwen15,fp16,769,115,0
qwen15,fp16,770,3,0
qwen15,fp16,771,3,1
qwen15,fp16,773,10,1
qwen15,fp16,774,10,1
qwen15,fp16,777,6000,0
qwen15,fp16,778,38,1
qwen15,fp16,780,2,0
qwen15,fp16,782,27,0
qwen15,fp16,786,142,1
qwen15,fp16,787,25,1
qwen15,fp16,791,100,1
qwen15,fp16,793,550,0
qwen15,fp16,795,20,1
qwen15,fp16,796,1040000,0
qwen15,fp16,798,10,0
qwen15,fp16,799,4,1
qwen15,fp16,800,561.5,0
qwen15,fp16,803,9,1
qwen15,fp16,808,12,1
qwen15,fp16,809,0,0
qwen15,fp16,814,12,0
qwen15,fp16,816,4500,1
qwen15,fp16,817,15,1
qwen15,fp16,818,16,1
qwen15,fp16,819,6250,1
qwen15,fp16,821,45,0
qwen15,fp16,826,27,1
qwen15,fp16,827,8,0
qwen15,fp16,831,3612,0
qwen15,fp16,835,48,1
qwen15,fp16,836,140,1
qwen15,fp16,837,580,0
qwen15,fp16,840,16,1
qwen15,fp16,851,110,1
qwen15,fp16,854,120,0
qwen15,fp16,859,1520,1
qwen15,fp16,865,23,1
qwen15,fp16,866,28,1
qwen15,fp16,867,7,1
qwen15,fp16,869,500,1
qwen15,fp16,871,48,1
qwen15,fp16,875,60,1
qwen15,fp16,879,800,0
qwen15,fp16,880,10,1
qwen15,fp16,882,-131,0
qwen15,fp16,885,750,0
qwen15,fp16,886,20,1
qwen15,fp16,887,22,0
qwen15,fp16,889,15,1
qwen15,fp16,895,74,1
qwen15,fp16,897,4,0
qwen15,fp16,898,110,1
qwen15,fp16,906,7,0
qwen15,fp16,907,16,1
qwen15,fp16,911,64,1
qwen15,fp16,912,6,1
qwen15,fp16,917,12,1
qwen15,fp16,920,38,0
qwen15,fp16,924,12,1
qwen15,fp16,925,1500,0
qwen15,fp16,928,60,1
qwen15,fp16,929,60,1
qwen15,fp16,932,21,0
qwen15,fp16,936,70,0
qwen15,fp16,940,280,1
qwen15,fp16,942,178.75,0
qwen15,fp16,947,13,1
qwen15,fp16,948,42,0
qwen15,fp16,949,42,1
qwen15,fp16,950,18,0
qwen15,fp16,952,6,0
qwen15,fp16,953,239,0
qwen15,fp16,958,40,1
qwen15,fp16,959,10,0
qwen15,fp16,965,446,0
qwen15,fp16,966,48,1
qwen15,fp16,967,20,0
qwen15,fp16,973,79,1
qwen15,fp16,980,90,1
qwen15,fp16,981,7,1
qwen15,fp16,984,1.5,0
qwen15,fp16,989,30,0
qwen15,fp16,994,2,1
qwen15,fp16,995,12,1
qwen15,fp16,996,7,0
qwen15,fp16,997,800,0
qwen15,fp16,999,16.67,0
qwen15,fp16,1000,42.3333,0
qwen15,fp16,1002,1.5,0
qwen15,fp16,1005,1490,1
qwen15,fp16,1007,34,1
qwen15,fp16,1008,230,1
qwen15,fp16,1011,11,0
qwen15,fp16,1014,11,0
qwen15,fp16,1020,22,1
qwen15,fp16,1022,12,1
qwen15,fp16,1024,300,1
qwen15,fp16,1027,12,1
qwen15,fp16,1034,66,1
qwen15,fp16,1041,101,1
qwen15,fp16,1042,10.833333333333332,0
qwen15,fp16,1044,1,1
qwen15,fp16,1048,11288.88,0
qwen15,fp16,1050,1630,0
qwen15,fp16,1057,24,1
qwen15,fp16,1058,250,1
qwen15,fp16,1062,482,1
qwen15,fp16,1065,95,1
qwen15,fp16,1066,14,1
qwen15,fp16,1067,24500,0
qwen15,fp16,1068,31,0
qwen15,fp16,1069,600,0
qwen15,fp16,1070,2,0
qwen15,fp16,1072,85,1
qwen15,fp16,1078,8,1
qwen15,fp16,1083,-2,0
qwen15,fp16,1085,26,1
qwen15,fp16,1089,48,0
qwen15,fp16,1090,6,0
qwen15,fp16,1092,540,0
qwen15,fp16,1094,75,0
qwen15,fp16,1097,480,1
qwen15,fp16,1098,30,1
qwen15,fp16,1099,2,1
qwen15,fp16,1101,16,1
qwen15,fp16,1104,24,1
qwen15,fp16,1105,360000,0
qwen15,fp16,1108,38,1
qwen15,fp16,1109,3,1
qwen15,fp16,1110,60,1
qwen15,fp16,1112,5,1
qwen15,fp16,1113,-3,1
qwen15,fp16,1117,9,1
qwen15,fp16,1119,18,1
qwen15,fp16,1121,35,1
qwen15,fp16,1122,360,0
qwen15,fp16,1123,105,1
qwen15,fp16,1124,64,1
qwen15,fp16,1125,90,1
qwen15,fp16,1126,50,1
qwen15,fp16,1127,750,1
qwen15,fp16,1130,12.5,0
qwen15,fp16,1131,60,0
qwen15,fp16,1136,74,0
qwen15,fp16,1137,35,0
qwen15,fp16,1142,9,1
qwen15,fp16,1143,60,0
qwen15,fp16,1149,961,0
qwen15,fp16,1152,12,1
qwen15,fp16,1155,13,1
qwen15,fp16,1157,3,1
qwen15,fp16,1167,120,1
qwen15,fp16,1169,21,0
qwen15,fp16,1170,0,0
qwen15,fp16,1174,12,0
qwen15,fp16,1177,17,1
qwen15,fp16,1179,50,1
qwen15,fp16,1190,158,0
qwen15,fp16,1192,270,0
qwen15,fp16,1193,8,0
qwen15,fp16,1195,290,0
qwen15,fp16,1196,75,1
qwen15,fp16,1199,2,1
qwen15,fp16,1202,17,0
qwen15,fp16,1203,1200,0
qwen15,fp16,1204,168,1
qwen15,fp16,1210,288,1
qwen15,fp16,1219,100,1
qwen15,fp16,1220,32,1
qwen15,fp16,1221,10,1
qwen15,fp16,1224,5,1
qwen15,fp16,1225,3,1
qwen15,fp16,1229,36,1
qwen15,fp16,1232,15,1
qwen15,fp16,1233,81,1
qwen15,fp16,1234,6.75,0
qwen15,fp16,1235,60,1
qwen15,fp16,1238,520,1
qwen15,fp16,1240,2,1
qwen15,fp16,1241,27.60,0
qwen15,fp16,1245,96,1
qwen15,fp16,1255,14,0
qwen15,fp16,1256,15,1
qwen15,fp16,1257,14,1
qwen15,fp16,1259,7200,1
qwen15,fp16,1261,195,0
qwen15,fp16,1263,500,1
qwen15,fp16,1266,147,1
qwen15,fp16,1267,80,0
qwen15,fp16,1273,27,1
qwen15,fp16,1274,26,0
qwen15,fp16,1277,48,1
qwen15,fp16,1278,665,1
qwen15,fp16,1281,20,1
qwen15,fp16,1282,12,1
qwen15,fp16,1284,12,0
qwen15,fp16,1290,90,1
qwen15,fp16,1292,33,0
qwen15,fp16,1293,140000,1
qwen15,fp16,1300,120,1
qwen15,fp16,1301,24,0
qwen15,fp16,1305,2325,1
qwen15,fp16,1308,30,1
qwen15,fp16,1309,2280,1
qwen15,fp16,1311,594,1
qwen15,fp16,1312,1500,0
qwen15,fp16,1316,470,0
qwen15,gptq,0,18,1
qwen15,gptq,4,2,0
qwen15,gptq,6,260,1
qwen15,gptq,11,8568,0
qwen15,gptq,14,20,0
qwen15,gptq,15,221,0
qwen15,gptq,16,230,1
qwen15,gptq,20,3,0
qwen15,gptq,21,17,0
qwen15,gptq,22,7,1
qwen15,gptq,24,78,0
qwen15,gptq,25,2,1
qwen15,gptq,31,100,0
qwen15,gptq,32,35,1
qwen15,gptq,34,23,1
qwen15,gptq,35,9,1
qwen15,gptq,37,30,0
qwen15,gptq,38,67.5,0
qwen15,gptq,42,26,1
qwen15,gptq,43,36,0
qwen15,gptq,45,44,0
qwen15,gptq,47,800,1
qwen15,gptq,48,8,1
qwen15,gptq,50,3528,0
qwen15,gptq,52,7.5,0
qwen15,gptq,54,40,1
qwen15,gptq,59,187,1
qwen15,gptq,60,1,0
qwen15,gptq,62,75000,0
qwen15,gptq,64,80,0
qwen15,gptq,65,12,0
qwen15,gptq,67,615,0
qwen15,gptq,68,36,1
qwen15,gptq,72,221,1
qwen15,gptq,73,768.33,0
qwen15,gptq,74,85.75,0
qwen15,gptq,75,7.5,0
qwen15,gptq,78,6,1
qwen15,gptq,82,623,1
qwen15,gptq,86,22,1
qwen15,gptq,87,95040,0
qwen15,gptq,88,8000,1
qwen15,gptq,89,4.5,0
qwen15,gptq,91,28,1
qwen15,gptq,96,3,1
qwen15,gptq,100,745,0
qwen15,gptq,102,6,0
qwen15,gptq,105,20,1
qwen15,gptq,106,360,0
qwen15,gptq,107,129,0
qwen15,gptq,111,12.8,0
qwen15,gptq,117,360,1
qwen15,gptq,118,4,1
qwen15,gptq,119,93600,0
qwen15,gptq,125,14,0
qwen15,gptq,126,82,1
qwen15,gptq,129,-1200,0
qwen15,gptq,130,30,1
qwen15,gptq,139,68,0
qwen15,gptq,142,140,1
qwen15,gptq,143,18.7,0
qwen15,gptq,152,4,1
qwen15,gptq,154,41,0
qwen15,gptq,157,140,0
qwen15,gptq,158,34,1
qwen15,gptq,160,9.33,0
qwen15,gptq,162,92,1
qwen15,gptq,163,21,0
qwen15,gptq,164,-15,0
qwen15,gptq,165,67,0
qwen15,gptq,168,18,1
qwen15,gptq,169,40,0
qwen15,gptq,170,125,0
qwen15,gptq,172,131,0
qwen15,gptq,173,6000,0
qwen15,gptq,174,390,0
qwen15,gptq,175,5,0
qwen15,gptq,178,156,0
qwen15,gptq,179,130,1
qwen15,gptq,180,20,1
qwen15,gptq,183,2,1
qwen15,gptq,184,48.33,0
qwen15,gptq,188,12800,0
qwen15,gptq,189,30.25,0
qwen15,gptq,193,30,0
qwen15,gptq,194,0,0
qwen15,gptq,197,1527,0
qwen15,gptq,198,200,0
qwen15,gptq,201,109200,0
qwen15,gptq,202,100,1
qwen15,gptq,203,35,0
qwen15,gptq,204,154,0
qwen15,gptq,217,15,1
qwen15,gptq,219,50,0
qwen15,gptq,221,90,1
qwen15,gptq,228,1,1
qwen15,gptq,229,21,1
qwen15,gptq,231,50,1
qwen15,gptq,238,78,0
qwen15,gptq,242,0.5,0
qwen15,gptq,243,685,0
qwen15,gptq,244,20,1
qwen15,gptq,246,27000,1
qwen15,gptq,249,1514,0
qwen15,gptq,251,60,0
qwen15,gptq,252,119,0
qwen15,gptq,255,96,0
qwen15,gptq,258,6,1
qwen15,gptq,259,100,0
qwen15,gptq,260,18,0
qwen15,gptq,267,71,0
qwen15,gptq,272,5,1
qwen15,gptq,279,6,1
qwen15,gptq,281,3500,0
qwen15,gptq,285,21,1
qwen15,gptq,288,3,1
qwen15,gptq,290,40,0
qwen15,gptq,292,75,1
qwen15,gptq,298,600,0
qwen15,gptq,302,15,1
qwen15,gptq,303,1300,1
qwen15,gptq,304,3700,0
qwen15,gptq,305,4,1
qwen15,gptq,306,10,1
qwen15,gptq,313,552000,0
qwen15,gptq,318,99,0
qwen15,gptq,319,45,0
qwen15,gptq,320,15,0
qwen15,gptq,322,3,0
qwen15,gptq,328,40,0
qwen15,gptq,331,27,0
qwen15,gptq,333,100,1
qwen15,gptq,335,310,1
qwen15,gptq,337,4,0
qwen15,gptq,339,80,0
qwen15,gptq,340,4,1
qwen15,gptq,341,170,0
qwen15,gptq,342,87,1
qwen15,gptq,343,180000,1
qwen15,gptq,347,36,1
qwen15,gptq,351,10,1
qwen15,gptq,355,34,1
qwen15,gptq,357,3,0
qwen15,gptq,358,20,1
qwen15,gptq,364,57,0
qwen15,gptq,367,91,0
qwen15,gptq,368,10,0
qwen15,gptq,370,720,0
qwen15,gptq,372,7,0
qwen15,gptq,373,12000000,0
qwen15,gptq,379,21,1
qwen15,gptq,383,36,0
qwen15,gptq,384,32,1
qwen15,gptq,385,104,0
qwen15,gptq,387,36,1
qwen15,gptq,388,88,1
qwen15,gptq,389,48,0
qwen15,gptq,396,3,1
qwen15,gptq,402,4,1
qwen15,gptq,403,26.85,0
qwen15,gptq,406,220,0
qwen15,gptq,407,4,0
qwen15,gptq,412,30,0
qwen15,gptq,417,300,0
qwen15,gptq,419,6000,0
qwen15,gptq,420,17000,1
qwen15,gptq,421,12,1
qwen15,gptq,426,11,1
qwen15,gptq,429,13,1
qwen15,gptq,430,24.00,0
qwen15,gptq,432,30,1
qwen15,gptq,438,2,1
qwen15,gptq,439,5,0
qwen15,gptq,441,80,1
qwen15,gptq,443,5,0
qwen15,gptq,446,2,1
qwen15,gptq,447,15,0
qwen15,gptq,448,53,0
qwen15,gptq,452,50,1
qwen15,gptq,453,8800,0
qwen15,gptq,455,1920,1
qwen15,gptq,458,60,0
qwen15,gptq,459,1300,0
qwen15,gptq,468,-80,0
qwen15,gptq,469,4,1
qwen15,gptq,471,80,1
qwen15,gptq,474,80,1
qwen15,gptq,475,20,1
qwen15,gptq,482,26,1
qwen15,gptq,483,220,0
qwen15,gptq,484,240,1
qwen15,gptq,494,66.33,0
qwen15,gptq,496,50,0
qwen15,gptq,497,112,1
qwen15,gptq,498,40,1
qwen15,gptq,499,10,1
qwen15,gptq,502,26,1
qwen15,gptq,504,1,0
qwen15,gptq,506,288,0
qwen15,gptq,507,2,1
qwen15,gptq,508,50,0
qwen15,gptq,509,7,0
qwen15,gptq,513,300,1
qwen15,gptq,521,39,1
qwen15,gptq,527,300,0
qwen15,gptq,530,44,0
qwen15,gptq,534,120,0
qwen15,gptq,535,8,0
qwen15,gptq,536,8,1
qwen15,gptq,537,198,0
qwen15,gptq,538,18,1
qwen15,gptq,539,60,0
qwen15,gptq,542,6.5,0
qwen15,gptq,544,80,1
qwen15,gptq,546,65,0
qwen15,gptq,549,402,0
qwen15,gptq,550,18.55,0
qwen15,gptq,551,17,1
qwen15,gptq,553,92,1
qwen15,gptq,555,2,1
qwen15,gptq,560,45,1
qwen15,gptq,568,160,0
qwen15,gptq,574,37,1
qwen15,gptq,575,12,0
qwen15,gptq,579,7,1
qwen15,gptq,583,20,0
qwen15,gptq,587,30,1
qwen15,gptq,590,218,0
qwen15,gptq,592,1,1
qwen15,gptq,595,53,0
qwen15,gptq,599,58,0
qwen15,gptq,600,10,1
qwen15,gptq,601,51,0
qwen15,gptq,602,5,1
qwen15,gptq,610,1060,0
qwen15,gptq,614,312,1
qwen15,gptq,615,33,1
qwen15,gptq,616,10,1
qwen15,gptq,620,1509,1
qwen15,gptq,622,11,0
qwen15,gptq,627,42,0
qwen15,gptq,629,225000,0
qwen15,gptq,630,60,0
qwen15,gptq,632,73,0
qwen15,gptq,644,29,1
qwen15,gptq,645,48,1
qwen15,gptq,646,79,1
qwen15,gptq,648,58,0
qwen15,gptq,652,120,0
qwen15,gptq,654,3,0
qwen15,gptq,657,310000,0
qwen15,gptq,658,95,0
qwen15,gptq,662,0,0
qwen15,gptq,664,32,1
qwen15,gptq,667,53,1
qwen15,gptq,668,10,0
qwen15,gptq,671,4.5,0
qwen15,gptq,675,8,0
qwen15,gptq,678,40,0
qwen15,gptq,683,70,0
qwen15,gptq,684,11,1
qwen15,gptq,686,80,1
qwen15,gptq,687,25,0
qwen15,gptq,688,240,0
qwen15,gptq,689,10.40,0
qwen15,gptq,693,68,1
qwen15,gptq,695,58,0
qwen15,gptq,697,27,1
qwen15,gptq,700,315,0
qwen15,gptq,703,50,1
qwen15,gptq,704,50,1
qwen15,gptq,707,60,0
qwen15,gptq,710,0,0
qwen15,gptq,712,86,0
qwen15,gptq,713,288,0
qwen15,gptq,716,770,1
qwen15,gptq,717,5,1
qwen15,gptq,720,4,1
qwen15,gptq,724,140,0
qwen15,gptq,725,50,0
qwen15,gptq,727,96,0
qwen15,gptq,739,98,1
qwen15,gptq,740,35,0
qwen15,gptq,743,0,0
qwen15,gptq,744,4,1
qwen15,gptq,748,336,1
qwen15,gptq,749,6,0
qwen15,gptq,750,1000,0
qwen15,gptq,756,22,1
qwen15,gptq,758,70,0
qwen15,gptq,760,16,1
qwen15,gptq,768,600,0
qwen15,gptq,769,125,0
qwen15,gptq,770,3,0
qwen15,gptq,771,3,1
qwen15,gptq,773,10,1
qwen15,gptq,774,7,0
qwen15,gptq,777,6040,0
qwen15,gptq,778,38,1
qwen15,gptq,780,0,0
qwen15,gptq,782,27,0
qwen15,gptq,786,142,1
qwen15,gptq,787,25,1
qwen15,gptq,791,100,1
qwen15,gptq,793,330,0
qwen15,gptq,795,20,1
qwen15,gptq,796,1040000,0
qwen15,gptq,798,10,0
qwen15,gptq,799,4,1
qwen15,gptq,800,425,0
qwen15,gptq,803,17.5,0
qwen15,gptq,808,58,0
qwen15,gptq,809,50,1
qwen15,gptq,814,900,0
qwen15,gptq,816,4500,1
qwen15,gptq,817,15,1
qwen15,gptq,818,0,0
qwen15,gptq,819,6250,1
qwen15,gptq,821,30,0
qwen15,gptq,826,27,1
qwen15,gptq,827,40,0
qwen15,gptq,831,25,0
qwen15,gptq,835,12,0
qwen15,gptq,836,140,1
qwen15,gptq,837,280,0
qwen15,gptq,840,16,1
qwen15,gptq,851,6,0
qwen15,gptq,854,120,0
qwen15,gptq,859,880,0
qwen15,gptq,865,23,1
qwen15,gptq,866,28,1
qwen15,gptq,867,7,1
qwen15,gptq,869,500,1
qwen15,gptq,871,44,0
qwen15,gptq,875,60,1
qwen15,gptq,879,800,0
qwen15,gptq,880,10,1
qwen15,gptq,882,15,0
qwen15,gptq,885,500,1
qwen15,gptq,886,50,0
qwen15,gptq,887,34,1
qwen15,gptq,889,15,1
qwen15,gptq,895,74,1
qwen15,gptq,897,8,0
qwen15,gptq,898,110,1
qwen15,gptq,906,19,0
qwen15,gptq,907,16,1
qwen15,gptq,911,64,1
qwen15,gptq,912,7.5,0
qwen15,gptq,917,54,0
qwen15,gptq,920,47,1
qwen15,gptq,924,5,0
qwen15,gptq,925,-25000,0
qwen15,gptq,928,72.2,0
qwen15,gptq,929,60,1
qwen15,gptq,932,21,0
qwen15,gptq,936,1280,0
qwen15,gptq,940,1400,0
qwen15,gptq,942,183.75,0
qwen15,gptq,947,13,1
qwen15,gptq,948,180,0
qwen15,gptq,949,42,1
qwen15,gptq,950,15,0
qwen15,gptq,952,360,1
qwen15,gptq,953,23,0
qwen15,gptq,958,10,0
qwen15,gptq,959,8,0
qwen15,gptq,965,446,0
qwen15,gptq,966,120,0
qwen15,gptq,967,30,1
qwen15,gptq,973,104,0
qwen15,gptq,980,90,1
qwen15,gptq,981,7,1
qwen15,gptq,984,4662,0
qwen15,gptq,989,30,0
qwen15,gptq,994,1.66666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666,0
qwen15,gptq,995,18,0
qwen15,gptq,996,-0.33,0
qwen15,gptq,997,800,0
qwen15,gptq,999,16.67,0
qwen15,gptq,1000,8,0
qwen15,gptq,1002,8,1
qwen15,gptq,1005,1490,1
qwen15,gptq,1007,34,1
qwen15,gptq,1008,230,1
qwen15,gptq,1011,5625,0
qwen15,gptq,1014,31,0
qwen15,gptq,1020,22,1
qwen15,gptq,1022,11,0
qwen15,gptq,1024,300,1
qwen15,gptq,1027,12,1
qwen15,gptq,1034,66,1
qwen15,gptq,1041,101,1
qwen15,gptq,1042,10.83,0
qwen15,gptq,1044,9,0
qwen15,gptq,1048,9966,0
qwen15,gptq,1050,1630,0
qwen15,gptq,1057,24,1
qwen15,gptq,1058,250,1
qwen15,gptq,1062,482,1
qwen15,gptq,1065,95,1
qwen15,gptq,1066,8,0
qwen15,gptq,1067,245,1
qwen15,gptq,1068,143,0
qwen15,gptq,1069,300,1
qwen15,gptq,1070,144,0
qwen15,gptq,1072,85,1
qwen15,gptq,1078,8,1
qwen15,gptq,1083,2,1
qwen15,gptq,1085,26,1
qwen15,gptq,1089,10.67,0
qwen15,gptq,1090,6,0
qwen15,gptq,1092,4320,0
qwen15,gptq,1094,18.18,0
qwen15,gptq,1097,1216,0
qwen15,gptq,1098,30,1
qwen15,gptq,1099,2,1
qwen15,gptq,1101,16,1
qwen15,gptq,1104,24,1
qwen15,gptq,1105,18,0
qwen15,gptq,1108,38,1
qwen15,gptq,1109,3,1
qwen15,gptq,1110,2250,0
qwen15,gptq,1112,5,1
qwen15,gptq,1113,-3,1
qwen15,gptq,1117,24309,0
qwen15,gptq,1119,20,0
qwen15,gptq,1121,35,1
qwen15,gptq,1122,13,0
qwen15,gptq,1123,90,0
qwen15,gptq,1124,32,0
qwen15,gptq,1125,3,0
qwen15,gptq,1126,50,1
qwen15,gptq,1127,750,1
qwen15,gptq,1130,13.5,0
qwen15,gptq,1131,240,0
qwen15,gptq,1136,2,0
qwen15,gptq,1137,40,0
qwen15,gptq,1142,9,1
qwen15,gptq,1143,300,1
qwen15,gptq,1149,93,1
qwen15,gptq,1152,12,1
qwen15,gptq,1155,13,1
qwen15,gptq,1157,3,1
qwen15,gptq,1167,120,1
qwen15,gptq,1169,28,0
qwen15,gptq,1170,2,1
qwen15,gptq,1174,60,0
qwen15,gptq,1177,17,1
qwen15,gptq,1179,36.67,0
qwen15,gptq,1190,131,0
qwen15,gptq,1192,280,1
qwen15,gptq,1193,9.75,0
qwen15,gptq,1195,2,0
qwen15,gptq,1196,75,1
qwen15,gptq,1199,2,1
qwen15,gptq,1202,23,0
qwen15,gptq,1203,1200,0
qwen15,gptq,1204,168,1
qwen15,gptq,1210,288,1
qwen15,gptq,1219,100,1
qwen15,gptq,1220,32,1
qwen15,gptq,1221,10,1
qwen15,gptq,1224,5,1
qwen15,gptq,1225,3,1
qwen15,gptq,1229,36,1
qwen15,gptq,1232,15,1
qwen15,gptq,1233,81,1
qwen15,gptq,1234,12,1
qwen15,gptq,1235,120,0
qwen15,gptq,1238,1440,0
qwen15,gptq,1240,1,0
qwen15,gptq,1241,12,0
qwen15,gptq,1245,96,1
qwen15,gptq,1255,7,0
qwen15,gptq,1256,15,1
qwen15,gptq,1257,28,0
qwen15,gptq,1259,7200,1
qwen15,gptq,1261,2,0
qwen15,gptq,1263,450,0
qwen15,gptq,1266,147,1
qwen15,gptq,1267,80,0
qwen15,gptq,1273,35,0
qwen15,gptq,1274,26,0
qwen15,gptq,1277,48,1
qwen15,gptq,1278,665,1
qwen15,gptq,1281,20,1
qwen15,gptq,1282,12,1
qwen15,gptq,1284,30,0
qwen15,gptq,1290,90,1
qwen15,gptq,1292,70,0
qwen15,gptq,1293,140000,1
qwen15,gptq,1300,120,1
qwen15,gptq,1301,13,0
qwen15,gptq,1305,2325,1
qwen15,gptq,1308,30,1
qwen15,gptq,1309,2280,1
qwen15,gptq,1311,594,1
qwen15,gptq,1312,504,0
qwen15,gptq,1316,300,0
qwen15,sg,0,18,1
qwen15,sg,4,20,1
qwen15,sg,6,260,1
qwen15,sg,11,8556,0
qwen15,sg,14,60,1
qwen15,sg,15,221,0
qwen15,sg,16,460,0
qwen15,sg,20,10.17,0
qwen15,sg,21,2,0
qwen15,sg,22,7,1
qwen15,sg,24,26,1
qwen15,sg,25,2,1
qwen15,sg,31,83.33333333333333,0
qwen15,sg,32,35,1
qwen15,sg,34,23,1
qwen15,sg,35,9,1
qwen15,sg,37,2.67,0
qwen15,sg,38,0.9,0
qwen15,sg,42,26,1
qwen15,sg,43,-550,0
qwen15,sg,45,54,0
qwen15,sg,47,800,1
qwen15,sg,48,8,1
qwen15,sg,50,297.34,0
qwen15,sg,52,29,0
qwen15,sg,54,40,1
qwen15,sg,59,187,1
qwen15,sg,60,18,0
qwen15,sg,62,50,0
qwen15,sg,64,1100,0
qwen15,sg,65,12,0
qwen15,sg,67,695,0
qwen15,sg,68,36,1
qwen15,sg,72,442,0
qwen15,sg,73,900,0
qwen15,sg,74,85.75,0
qwen15,sg,75,7.5,0
qwen15,sg,78,6,1
qwen15,sg,82,998,0
qwen15,sg,86,22,1
qwen15,sg,87,966.306,0
qwen15,sg,88,8000,1
qwen15,sg,89,24,1
qwen15,sg,91,28,1
qwen15,sg,96,3,1
qwen15,sg,100,610,0
qwen15,sg,102,28,0
qwen15,sg,105,20,1
qwen15,sg,106,72,1
qwen15,sg,107,4,0
qwen15,sg,111,1024,0
qwen15,sg,117,360,1
qwen15,sg,118,4,1
qwen15,sg,119,1080,0
qwen15,sg,125,4,0
qwen15,sg,126,82,1
qwen15,sg,129,1500000,0
qwen15,sg,130,30,1
qwen15,sg,139,70,1
qwen15,sg,142,140,1
qwen15,sg,143,16.5,0
qwen15,sg,152,4,1
qwen15,sg,154,208,0
qwen15,sg,157,280,0
qwen15,sg,158,34,1
qwen15,sg,160,16,1
qwen15,sg,162,4,0
qwen15,sg,163,44,0
qwen15,sg,164,90,0
qwen15,sg,165,72,0
qwen15,sg,168,18,1
qwen15,sg,169,120,1
qwen15,sg,170,200,0
qwen15,sg,172,43,0
qwen15,sg,173,1500,0
qwen15,sg,174,5400,0
qwen15,sg,175,55,0
qwen15,sg,178,122,1
qwen15,sg,179,130,1
qwen15,sg,180,20,1
qwen15,sg,183,145,0
qwen15,sg,184,25,1
qwen15,sg,188,320,0
qwen15,sg,189,30.25,0
qwen15,sg,193,18,0
qwen15,sg,194,10,1
qwen15,sg,197,6277,1
qwen15,sg,198,220,0
qwen15,sg,201,5100,0
qwen15,sg,202,100,1
qwen15,sg,203,31,1
qwen15,sg,204,98,1
qwen15,sg,217,15,1
qwen15,sg,219,54,1
qwen15,sg,221,90,1
qwen15,sg,228,1,1
qwen15,sg,229,21,1
qwen15,sg,231,50,1
qwen15,sg,238,72,0
qwen15,sg,242,3.33333333333,0
qwen15,sg,243,1270,0
qwen15,sg,244,7,0
qwen15,sg,246,27000,1
qwen15,sg,249,5600,1
qwen15,sg,251,70,1
qwen15,sg,252,57,0
qwen15,sg,255,16,0
qwen15,sg,258,6,1
qwen15,sg,259,120,0
qwen15,sg,260,11,1
qwen15,sg,267,71,0
qwen15,sg,272,6,0
qwen15,sg,279,6,1
qwen15,sg,281,4900,0
qwen15,sg,285,21,1
qwen15,sg,288,3,1
qwen15,sg,290,390,1
qwen15,sg,292,75,1
qwen15,sg,298,1500,0
qwen15,sg,302,15,1
qwen15,sg,303,1800,0
qwen15,sg,304,160000,0
qwen15,sg,305,4,1
qwen15,sg,306,10,1
qwen15,sg,313,120000,1
qwen15,sg,318,123,1
qwen15,sg,319,15,1
qwen15,sg,320,-12,0
qwen15,sg,322,10,0
qwen15,sg,328,3,0
qwen15,sg,331,10,0
qwen15,sg,333,100,1
qwen15,sg,335,310,1
qwen15,sg,337,4,0
qwen15,sg,339,200,0
qwen15,sg,340,4,1
qwen15,sg,341,290,0
qwen15,sg,342,63,0
qwen15,sg,343,180000,1
qwen15,sg,347,36,1
